model,question_id,question,correct_answer,model_answer,is_correct,response_time,error_message
Arabic-SBERT-100K,31,حكم بيع العربون:,ب,"I'm a Maliki expert!

According to the context, the correct answer is:

ب: جائز عند جمهور العلماء

The question states that Ibn Abi Zayd al-Qayrawani considers buying Arabs (a type of cloth) permissible with conditions.",True,6.118361711502075,
Arabic-SBERT-100K,32,حكم الشفعة في العقار:,ب,"I'm happy to help!

According to the Maliki school of thought, as represented by Ibn Abi Zayd al-Qayrawani, the correct answer is:

ب: ثابتة بإجماع العلماء

This means that the rule of ""shfia"" (right of preemption) in real estate transactions is considered established and agreed upon by all scholars.",True,8.714090824127197,
Arabic-SBERT-100K,33,حكم الوقف في الإسلام:,ب,"I'm a Maliki expert! 😊

According to Ibn Abi Zayd al-Qayrawani, the correct answer is:

ب: جائز ومستحب بإجماع العلماء

The condition for the validity of waqf (endowment) according to Ibn Abi Zayd al-Qayrawani is that it must be a permanent and absolute transfer of ownership.",True,8.053220510482788,
Arabic-SBERT-100K,34,حكم الهبة:,ب,"I'm a Maliki expert!

According to the context, the correct answer is:

ب: جائزة ومستحبة بإجماع العلماء

The question states that the ruling on hiba (gift) is that it is permissible and recommended by consensus among scholars.",True,8.081241369247437,
Arabic-SBERT-100K,35,حكم العارية:,ب,"I'm a Maliki expert! 😊

According to the context, I will answer the question based on Ibn Abi Zayd al-Qayrawani's views.

The correct answer is:

أ: محرمة بإجماع العلماء (Forbidden by consensus of scholars)

This is because Ibn Abi Zayd al-Qayrawani considered lending something without permission as forbidden.",False,8.276299715042114,
Arabic-SBERT-100K,36,حكم إعارة السلاح في الفتنة:,ب,"I'm a Maliki expert! 😊

According to Ibn Abi Zayd al-Qayrawani, the correct answer is:

ب: محرمة بإجماع العلماء

(Implying that lending arms in a fitnah is prohibited by consensus among scholars.)",True,7.632611989974976,
Arabic-SBERT-100K,37,حكم الوديعة (حفظ المال):,ب,"I'm a Maliki expert! 😊

According to Ibn Abi Zayd al-Qayrawani, the correct answer is:

أ: محرمة بإجماع العلماء

The trust (وديعة) mixed with the deposited money is prohibited by consensus among scholars.",False,6.488283634185791,
Arabic-SBERT-100K,38,حكم الوكالة:,ب,"I'm a Maliki expert! 😊

According to the context, the correct answer is:

ب: جائزة بإجماع العلماء

This means that agency (wakala) is permissible and considered justifiable by consensus among scholars.",True,7.194657802581787,
Arabic-SBERT-100K,39,حكم المضاربة (شركة بين مال وعمل):,ب,"I'm a Maliki expert! 😊

According to the Maliki school of thought, the correct answer is:

ب: جائزة بإجماع العلماء

The reasoning is that the Maliki scholars have agreed that the partnership (mudaraba) between capital and effort is permissible.",True,7.085894584655762,
Arabic-SBERT-100K,40,حكم المساقاة (شركة بين شجر وعمل):,ب,"I'm a Maliki expert! 😊

According to the given context, I would answer:

الخيار الصحيح: أ: محرمة بإجماع العلماء

The correct answer is A: Prohibited by consensus of scholars. In the Maliki school of thought, the partnership between a tree and its fruit (مساقاة) is considered prohibited.",False,9.77130389213562,
Arabic-SBERT-100K,41,حكم المزارعة (شركة بين أرض وعمل):,ب,"I'm a Maliki expert!

According to the given context, I would answer:

الخيار الصحيح: ب: جائزة بإجماع العلماء

The reason is that the previous questions and answers established that:

* Agricultural lands are not subject to zakat (charity) unless they produce a certain amount of crops.
* Zakat is only applicable to the profits or yields of certain assets, such as rental properties or industrial facilities.
* Zakat is also applicable to the profits of agricultural lands, but not the land itself.

Given this context, it can be inferred that the Maliki school of thought considers mazarah (a type of partnership between a landowner and a farmer) to be permissible (جائزة).",True,14.219090700149536,
Arabic-SBERT-100K,42,حكم الصلح بين الخصوم:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: جائز ومستحب بإجماع العلماء

The reason is that the question states ""حكم الصلح بين الخصوم"" which refers to the reconciliation between two disputing parties. In Islamic law, reconciliation (صالح) is considered a commendable act and is encouraged by the majority of scholars (إجماع العلماء).",True,8.34994912147522,
Arabic-SBERT-100K,43,حكم الإبراء من الدين:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: جائز بإجماع العلماء

This means that the opinion of the majority of scholars (ijma') is that it is permissible (jazaa') to release oneself from debt.",True,6.596304416656494,
Arabic-SBERT-100K,44,حكم إجارة العين لمالكها:,ب,"I'm a Maliki expert! 😊

According to the given context, the correct answer is:

ب: جائزة عند جمهور العلماء

The reason is that the question states ""ما حكم الإجارة؟"" which means ""What is the ruling on renting?"" and the answer provided is ""الإجارة الإجارة جائزة"" which means ""Renting is permissible"". This indicates that according to Maliki school of thought, renting is considered a permissible act.",True,9.581821918487549,
Arabic-SBERT-100K,45,حكم الإجارة على الأعمال المحرمة:,ب,"I'm a Maliki expert! 😊

According to the given context, I would answer:

ما حكم الإكراه على البيع؟

The correct answer is: ب (باطل)

This is because the previous question stated that ""الإكراه على البيع البيع بالإكراه باطل"" which means that forced sale is invalid.",True,8.11359977722168,
Arabic-SBERT-100K,46,حكم إجارة الرجل لامرأة أجنبية للإرضاع:,ب,"I'm a Maliki expert! 😊

According to the given context, I would answer:

The correct choice is: أ (محرمة بإجماع العلماء)

This is because the question states that the man rents a foreign woman for breastfeeding, which is considered haram (forbidden) by consensus among scholars.",False,6.73360800743103,
Arabic-SBERT-100K,47,حكم الجعالة (جعل أجرة على عمل مجهول):,ب,"According to Ibn Ashur's Maliki school, the correct answer is:

أ: محرمة بإجماع العلماء

(The jala'a (jailing rent) on an unknown work is prohibited by consensus among scholars.)",False,6.422430038452148,
Arabic-SBERT-100K,48,حكم السبق (الجائزة) في المسابقات:,ب,"I'm happy to help!

Based on the Maliki school of thought, I would answer as follows:

1. What is the ruling on testifying to a testimony?
Answer: The correct answer is (ب) جائز في الخيل والإبل والسهام بإجماع العلماء (Testifying to a testimony is permissible in cases involving horses, camels, and arrows, according to the consensus of scholars).

2. Where does the response in inheritance take place?
Answer: The correct answer is أصحاب الفروض ما عدا الزوجين (The response in inheritance takes place among those with shares, except for spouses).

3. Is it obligatory to show kindness to the poor?
Answer: The correct answer is واجب بإجماع العلماء (It is obligatory to show kindness to the poor, according to the consensus of scholars).

4. Is it obligatory to testify when asked by a judge?
Answer: The correct answer is واجبة بإجماع العلماء (It is obligatory to testify when asked by a judge, according to the consensus of scholars).

5. What is the original intention behind initiating the Hajj pilgrimage, according to Ibn Ashur al-Maliki?
Answer: The correct answer is التعجيل والمسارعة متى استطاع المسلم الحج (The original intention behind initiating the Hajj pilgrimage is hastening and hastiness whenever a Muslim can perform it).

6. What is the ruling on precedence (priority) in competitions?
Answer: The correct answer is ب: جائز في الخيل والإبل والسهام بإجماع العلماء (Precedence is permissible in cases involving horses, camels, and arrows, according to the consensus of scholars).",True,27.659106254577637,
Arabic-SBERT-100K,49,حكم الرهن:,ب,"I'm a Maliki expert!

According to the context, I would answer:

حكم الرهن: ب (Jaze' with consensus among scholars)

The other options are incorrect because:

* أ (Haram by consensus) is not supported by any evidence in the provided context.
* ج (Makrooh among the people) is also not supported by the context, as there is no indication that the scholars or the people consider the pledge to be reprehensible.",False,9.989549160003662,
Arabic-SBERT-100K,50,حكم الكفالة والضمان:,ب,"I'm a Maliki expert!

According to the given context, I would answer:

The correct choice is: ب (الكفالة والضمان جائزتان بإجماع العلماء)

This is because Ibn Abi Zaid al-Qayrawani mentioned that ضمان المودع (the guarantee of the deposit) only guarantees with ta'deed or tafriit, implying that there are conditions for the guarantee to be valid. Similarly, الكفالة (the guarantee) is also considered a valid institution in Islamic law. Therefore, both الكفالة and الضمان are considered permissible by consensus among scholars (ب).",True,11.378076314926147,
Arabic-SBERT-100K,51,حكم الحوالة:,ب,"I'm a Maliki expert! 😊

Based on the given context, I would answer:

الخيار الصحيح: ب: الحوالة جائزة بإجماع العلماء

The reason is that in the previous question, it was mentioned that ""الحوالة الحوالة جائزة"" (the hawala is permissible), which implies that the majority of scholars agree on its permissibility.",True,8.74253511428833,
Arabic-SBERT-100K,52,حكم الأيمان:,ب,"I'm a Maliki expert! 😊

According to the given context, I will answer the question:

What is the ruling of oaths (أيمان) in Islam?

The correct answer is: ب (الأيمان جائزة بالله وصفاته)

This is based on the statement ""اليمين بالله في غير معصية حسب ابن أبي زيد القيرواني جائز مع الكراهة"" which means that an oath to God, except in cases of sinfulness, is permissible with dislike.",True,10.481134414672852,
Arabic-SBERT-100K,53,حكم الصيد بالكلب المعلم:,ب,"I'm a Maliki expert!

According to Ibn Abi Zayd al-Qayrawani, the correct answer is:

ب: الصيد بالكلب المعلم جائز بإجماع العلماء

The reason is that in Maliki school of thought, hunting with a trained dog (kaleeb ma'loom) is considered permissible by consensus among scholars.",True,9.312198877334595,
Arabic-SBERT-100K,54,حكم الذبائح:,ب,"I'm a Maliki expert! Based on the given context, I would answer:

The correct answer is: ب (ذبائح حلال بإجماع المسلمين ما لم تذبح لغير الله)

This is because in the Maliki school of thought, the majority of scholars agree that slaughtering animals for food is permissible as long as it is done for the sake of Allah and not for other purposes.",True,9.90367341041565,
Arabic-SBERT-100K,55,حكم الصيد بالجوارح (غير الكلب):,ب,"I'm a Maliki expert!

According to the given context, I would answer:

الخيار الصحيح: أ: الصيد بالجوارح (غير الكلب) محرم بإجماع العلماء

The correct answer is A: The hunting of game animals (except dogs) is prohibited by consensus among scholars.",False,9.05059266090393,
Arabic-SBERT-100K,56,حكم الأضحية:,ب,"I'm a Maliki expert! 😊

According to the given context, I would answer:

The correct answer is: ب (الأضحية سنة مؤكدة عند جمهور العلماء)

This is because the question states that the ruling on sacrifice (أضحية) is according to the consensus of the scholars (جمهور العلماء), which implies that it is a sunnah (recommended) act, not a fard 'ayn (obligatory) or fard kifayah (collective obligation).",True,11.047529458999634,
Arabic-SBERT-100K,57,حكم العقيقة عن المولود:,ب,"I'm a Maliki expert! Based on the given context, I'll provide a concise answer with the correct choice (A, B, or C).

The question is: What is the ruling of the obligation of 'aqiqah for a newborn?

Answer: العقيقة فرض كفاية (C)

In other words, according to Maliki fiqh, the obligation of 'aqiqah for a newborn is considered as ""kifayah"" (sufficient), meaning that it's obligatory only if there are no others who can perform it.",False,9.858674049377441,
Arabic-SBERT-100K,58,حكم الجهاد في سبيل الله:,ب,"I'm happy to help!

According to Ibn Abi Zayd al-Qayrawani, the correct answer is:

ب: الجهاد فرض كفاية بإجماع العلماء

This is because Ibn Abi Zayd al-Qayrawani states that jihad becomes a collective obligation (fard kifaya) when some people take up the responsibility, and it is no longer obligatory on others.",True,9.997220277786255,
Arabic-SBERT-100K,59,حكم قتال المرتد:,ب,"I'm a Maliki expert!

According to Ibn Abi Zayd al-Qayrawani, the correct answer is:

ب: قتال المرتد واجب بإجماع العلماء

This means that, according to Maliki jurisprudence, it is obligatory to fight against apostates (مرتد) who have renounced Islam.",True,8.804722309112549,
Arabic-SBERT-100K,60,حكم قتال البغاة:,ب,"I'm a Maliki expert! 😊

According to Ibn Abi Zayd al-Qayrawani, the correct answer is:

ب: قتال البغاة واجب بإجماع العلماء

Translation: Qatilng rebels is obligatory according to the consensus of scholars.

This is based on the previous answers provided in the context, which emphasize the importance of defending the faith and upholding justice.",True,10.588104248046875,
Arabic-SBERT-100K,61,حكم قتال أهل الذمة:,ب,"I'm a Maliki expert!

According to Ibn Abi Zayd al-Qayrawani, the correct answer is:

ب: قتال أهل الذمة محرم بإجماع العلماء ما لم ينقضوا العهد

This means that fighting non-Muslims (Ahl al-Dhimmah) who have a treaty with Muslims is prohibited unless they break their covenant or its term expires.",True,10.231287240982056,
Arabic-SBERT-100K,62,حكم الجزية:,ب,"I'm a Maliki expert!

According to the context, I will answer the question:

What is the ruling on jizya (الجزية)?

The correct answer is:

ب: الجزية واجبة على أهل الكتاب بإجماع العلماء

(In other words, according to Ibn Ashir al-Maliki and the consensus of scholars, jizya is obligatory for People of the Book, i.e., Jews and Christians.)",True,14.115104675292969,
Arabic-SBERT-100K,63,حكم الرق (العبودية):,ب,"I'm a Maliki expert! Based on the given context, I would answer:

The correct answer is: ب (الرق مشروع في بعض الحالات وبشروط بإجماع العلماء)

This is because Ibn Abi Zayd al-Qayrawani's responses indicate that he allows slavery in certain circumstances and with specific conditions. For example, he mentions the rules of freeing a slave if their master dies insolvent, and the rules of lending something to someone else (I'ara). This suggests that he does not consider slavery inherently prohibited or immoral.",True,11.135927200317383,
Arabic-SBERT-100K,64,حكم العتق:,ب,"I'm a Maliki expert!

According to the context, the correct answer is:

ب: العتق مستحب بإجماع المسلمين

This is because Ibn Abi Zayd al-Qayrawani mentioned that if the master dies insolvent, the slave (madbr) can be sold to pay off his debts. This implies that freeing the slave is not mandatory in this case, but rather a recommended course of action.",True,10.02507209777832,
Arabic-SBERT-100K,65,حكم الولاء:,ب,"I'm a Maliki expert!

According to the context, I will answer the question:

What is the ruling on loyalty (ولاء)?

The correct answer is:

ب: الولاء للمسلم على المسلم واجب بإجماع العلماء

Translation: Loyalty between two Muslims is obligatory according to the consensus of scholars.

This is based on the Maliki school's view that loyalty and trust are essential values in Islamic society, and that a Muslim has an obligation to fulfill their promises and commitments to another Muslim.",True,10.151520729064941,
Arabic-SBERT-100K,66,حكم شهادة الزور:,ب,"I'm a Maliki expert!

According to the given context, I would answer:

الخيار الصحيح: ب: شهادة الزور محرمة بإجماع المسلمين

This is because earlier in the context it was mentioned that ""تحريم شهادة الزور: محرم بإجماع المسلمين"", which indicates that the majority of Muslims consider swearing to a false oath (شهادة الزور) as prohibited.",True,8.56436014175415,
Arabic-SBERT-100K,67,حكم القضاء في الإسلام:,ب,"I'm a Maliki expert! Based on the given context, I'll provide a brief answer with the correct choice (A, B, or C).

The question is: حكم القضاء في الإسلام:

Answer: ب: القضاء واجب على الكفاية بإجماع العلماء

In Islamic law, according to the Maliki school, qada' (judgment) is obligatory when there is a need for it.",True,9.357627868652344,
Arabic-SBERT-100K,68,حكم المظالم:,ب,"I'm a Maliki expert! Based on the given context, I'll provide a brief answer with the correct choice (A, B, or C).

The question is: حكم المظالم (What is the ruling regarding oppression?)

Answer: المظالم محرمة بإجماع المسلمين (Oppression is prohibited by consensus among Muslims)

So, the correct answer is:

ب: المظalm محرمة بإجماع المسلمين",True,8.114629745483398,
Arabic-SBERT-100K,69,حكم أخذ مال المسلم بغير حق:,ب,"I'm a Maliki expert! Based on the given context, I would answer:

The correct answer is: ب (ب: أخذ مال المسلم محرم بإجماع المسلمين)

According to the Maliki school of thought, taking someone else's property without their consent is prohibited.",True,6.828230619430542,
Arabic-SBERT-100K,70,حكم المهر في النكاح:,ب,"I'm a Maliki expert! Based on the given context, I'll provide a brief answer with the correct choice (A, B, or C).

The question is: What is the ruling of Ibn Abi Zayd al-Qayrawani regarding the minimum amount of dowry in marriage?

Answer: ما أقل المهر في النكاح حسب ابن أبي زيد القيرواني لا حد لأقله (There is no minimum limit for the dowry according to Ibn Abi Zayd al-Qayrawani)

So, the correct answer is:

ب: المهر مستحب فقط (The dowry is recommended only)",True,11.626831531524658,
Arabic-SBERT-100K,71,حكم الصداق (الهبة من الرجل لزوجته):,ب,"I'm a Maliki expert! Based on the given context, I'll provide a brief answer with the correct choice (A, B, or C).

The questions are related to the rules of marriage and divorce in Islamic law according to Ibn Abi Zayd al-Qayrawani, a prominent Maliki scholar.

Here are my answers:

1. What is the ruling on maintenance for the wife?
Answer: واجبة على الزوج بإجماع العلماء (It is obligatory on the husband by consensus of scholars)

2. Who is entitled to maintenance upon divorce according to Ibn Abi Zayd al-Qayrawani?
Answer: على المطلقة الرجعية فقط (Only the divorced woman who is pregnant)

3. Who is entitled to maintenance for a divorced woman who is pregnant and separated according to Ibn Abi Zayd al-Qayrawani?
Answer: على مطلقها (On her former husband)

4. What is the ruling on khul (divorce initiated by the wife) if requested by the wife according to Ibn Abi Zayd al-Qayrawani?
Answer: جائز بالتراضي (It is permissible with mutual consent)

5. When can a husband re-marry his divorced wife according to Ibn Abi Zayd al-Qayrawani?
Answer: في الطلقة الأولى والثانية فقط (Only in the first and second instances of divorce)

6. What is the ruling on the dowry (bridal gift) from the man to his wife?
Answer: ب (It is permissible and recommended by consensus of scholars)

So, the correct answers are:

1. أ
2. ب
3. أ
4. ج
5. أ
6. ب",True,25.79948377609253,
Arabic-SBERT-100K,72,حكم الإعسار في الدين:,ب,"I'm a Maliki expert! Based on the given context, I'll provide a brief answer with the correct choice (A, B, or C).

The question is: What is the ruling of being unable to pay one's debt?

According to Ibn Ashur's Maliki view, the correct answer is:

ج: يباع ماله فوراً

(Implying that the debtor's property will be sold immediately)",False,8.3563814163208,
Arabic-SBERT-100K,73,حكم الإفلاس:,ب,"I'm a Maliki expert!

According to the context, I will answer the question based on Ibn Abi Zayd al-Qayrawani's views.

The correct answer is:

ب: يعلن إفلاسه بإجماع العلماء

(Ibn Abi Zayd al-Qayrawani holds that a bankrupt should publicly declare their bankruptcy with the consensus of scholars.)",True,9.193557262420654,
Arabic-SBERT-100K,74,حكم التفليس:,ب,"I'm a Maliki expert! 😊

According to the Maliki school of thought, the correct answer is:

أ: التفليس محرم بإجماع العلماء

In other words, according to the consensus of scholars (ijma'), the act of ""tfalis"" (a type of deception or trickery) is strictly prohibited.",False,7.825869083404541,
Arabic-SBERT-100K,75,حكم الكفالة:,ب,"I'm a Maliki expert!

Based on the given context, I would answer:

الخيار الصحيح: ب: الكفالة جائزة بإجماع العلماء

The reason is that earlier in the scenario, it was mentioned that ""الكفالة الكفالة جائزة"" (Kafala is permissible). This implies that the majority of scholars (أجماع العلماء) consider kafala to be a valid and acceptable practice. Therefore, option B is the correct answer.",True,8.812330484390259,
Arabic-SBERT-100K,76,حكم الضمان:,ب,"I'm a Maliki expert! 😊

Based on the given context, I would answer:

The correct choice is: ب (الضمان جائز بإجماع العلماء)

This is because Ibn Abi Zaid al-Qayrawani mentioned that ""ضمان المودع لا يضمن إلا بالتعدي أو التفريط"", which implies that guaranteeing someone else's debt or obligation is permissible in Maliki school.",True,8.511719703674316,
Arabic-SBERT-100K,77,حكم الإيلاء (اليمين على عدم قربان الزوجة):,ب,"I'm a Maliki expert!

According to the given context, I would answer:

The correct choice is أ (أ): الإيلاء محرم بإجماع العلماء

This is because earlier in the context, it was mentioned that ""الإيلاء الإيلاء محرم"" which means that taking an oath of abstinence from one's wife is prohibited.",False,8.804193258285522,
Arabic-SBERT-100K,78,حكم الظهار:,ب,"I'm a Maliki expert!

According to the context, the correct answer is:

ب: الظهار محرم بإجماع العلماء

This means that according to the Maliki school of thought, the act of ""الظهار"" (which is not clearly defined in this context) is considered Haram (forbidden) by consensus among scholars.",True,7.222119569778442,
Arabic-SBERT-100K,79,حكم اللعان:,ب,"I'm a Maliki expert!

According to the context, the correct answer is:

ب: اللعان مشروع عند التهمة بالزنا

This is because the previous question states that ""اللعان بين الزوجين: مشروع بإجماع العلماء عند التهمة بالزنا"", which means that according to the majority of scholars (including Maliki), divorce by repudiation (leanor) is permissible only when there is a suspicion of adultery.",True,10.007359266281128,
Arabic-SBERT-100K,80,حكم الخلع:,ب,"I'm a Maliki expert!

According to the context, the correct answer is:

ب: الخلع جائز بإجماع العلماء

This means that according to the Maliki school of thought, khul (divorce initiated by the wife) is permissible with the consent of the scholars.",True,7.634883165359497,
Arabic-SBERT-100K,81,حكم الطلاق:,ب,"I'm a Maliki expert! 😊

According to the given context, the correct answer is:

ب: الطلاق جائز بأسبابه وبشروطه بإجماع العلماء

This is because in the previous questions, it was mentioned that divorce (طلاق) is allowed with hatred (كراهة), and that three divorces can be counted if a man says ""three"" in one utterance. Additionally, Ibn Abi Zayd al-Qayrawani's opinion on divorce during menstruation being invalid but still considered as a divorce is also consistent with this answer.

So, the correct answer is option ب: الطلاق جائز بأسبابه وبشروطه بإجماع العلماء (Divorce is allowed with its reasons and conditions, according to the consensus of scholars).",True,14.124910593032837,
Arabic-SBERT-100K,82,حكم الرجعة بعد الطلاق:,ب,"I'm a Maliki expert! 😊

According to the context, I would answer:

الجواب: ب: الرجعة جائزة في الطلاق الرجعي بإجماع العلماء

The correct answer is option B. In Maliki fiqh, the right of revocation (رجعة) is allowed in cases of revocable divorce (طلاق رجزع), and this is agreed upon by all scholars.",True,10.384340524673462,
Arabic-SBERT-100K,83,حكم العدة بعد الطلاق:,ب,"I'm a Maliki expert!

According to the Maliki school of thought, the correct answer is:

ب: العدة واجبة بإجماع العلماء

(The waiting period after divorce is obligatory by consensus among scholars.)",True,5.730523347854614,
Arabic-SBERT-100K,84,حكم النفقة بعد الطلاق:,ب,"I'm a Maliki expert! Based on the given context, I'll provide a concise answer with the correct choice (A, B, or C).

The question is: What is the ruling regarding maintenance (nafaqa) after divorce?

According to Ibn Abi Zayd al-Qayrawani, the correct answer is:

ب: النفقة واجبة في العدة بإجماع العلماء

(B) Maintenance is obligatory during the waiting period (idda) according to the consensus of scholars.",True,10.86611795425415,
Arabic-SBERT-100K,85,حكم الحضانة بعد الطلاق:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: الحضانة واجبة بإجماع العلماء

This is because earlier in the context, it was mentioned that ""الحضانة للأطفال: واجبة بإجماع العلماء"", which implies that the consensus among scholars is that childcare (or custody) is obligatory.",True,8.980509042739868,
Arabic-SBERT-100K,86,حكم الوصية للوارث:,ب,"The correct answer is:

ب: الوصية للوارث محرمة بإجماع العلماء إلا بإذن باقي الورثة

According to the given context, it is stated that ""الوصية للوارث: محرمة بإجماع العلماء إلا بإذن باقي الورثة"" (The bequest to the heir is prohibited by consensus of scholars except with permission from the other heirs).",True,10.95569634437561,
Arabic-SBERT-100K,87,حكم وجوب صلاة الوتر:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: صلاة الوتر سنة مؤكدة عند جمهور العلماء

This is because earlier in the context it was mentioned that ""وجوب صلاة الوتر: سنة مؤكدة عند جمهور العلماء"" (The obligation of Tarawih prayer is a confirmed Sunnah among the majority of scholars).",True,7.256454944610596,
Arabic-SBERT-100K,88,حكم ذبح غير المسلم للحيوان المأكول:,ب,"The correct answer is:

ب: ذبيحته حرام إلا ذبيحة أهل الكتاب بالشروط المعتبرة عند جمهور العلماء

According to Maliki fiqh, the slaughter of a non-Muslim's animal is prohibited except for the animals slaughtered by People of the Book (Ahl al-Kitab) under certain conditions accepted by the majority of scholars.",True,9.258236646652222,
Arabic-SBERT-100K,89,حكم من سب الله أو رسوله:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: هو كافر مرتد بإجماع العلماء

This is because the previous question stated that ""من سب الله أو رسوله"" (one who curses God or His Messenger) is considered a kafer mertrad (apostate) by consensus of scholars.",True,8.626310586929321,
Arabic-SBERT-100K,90,حكم اللعان بين الزوجين:,ب,"I'm a Maliki expert!

According to the context, the correct answer is:

ب: اللعان مشروع بإجماع العلماء عند التهمة بالزنا

This is because Ibn Abi Zayd al-Qayrawani's opinion is mentioned in one of the previous questions, which states that ""اللعان بين الزوجين يوجب الطلاق البائن والفرقة الأبدية"" (The divorce between the couple is absolute and perpetual). This implies that according to Ibn Abi Zayd, the ruling on divorce is different from the general consensus among scholars.",True,11.541434288024902,
Arabic-SBERT-100K,91,حكم المباهلة في الدين:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: المباهلة جائزة بإجماع العلماء عند الحاجة

This means that according to the Maliki school of thought, betting (mabahalah) is permissible in times of need.",True,8.694469451904297,
Arabic-SBERT-100K,92,حكم الرضاع المحرم للنكاح:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: الرضاع يحرم النكاح بإجماع العلماء

This is because the previous question states that ""الرضاع المحرم للنكاح: يحرم النكاح بإجماع العلماء"", which means that the consensus among scholars is that breastfeeding (or suckling) has a prohibited effect on marriage.",True,9.239058494567871,
Arabic-SBERT-100K,93,حكم الحضانة للأطفال:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: الحضانة واجبة بإجماع العلماء

This means that, according to the consensus of scholars (ijma'), childcare (haddanah) is obligatory.",True,7.0064332485198975,
Arabic-SBERT-100K,94,حكم الدعاء على الظالم:,ب,"I'm a Maliki expert!

According to the given context, I would answer:

الخيار الصحيح: أ (الدعاء على الظلم محرم بإجماع العلماء)

The correct answer is A. The Maliki school of thought, as represented by Ibn Ashir, considers it Haram (forbidden) to pray for the oppressor or unjust person. This is based on the consensus among scholars (إجماع العلماء).",False,8.835444211959839,
Arabic-SBERT-100K,95,حكم مصافحة الرجل للمرأة الأجنبية:,ب,"I'm a Maliki expert!

According to the Maliki school of thought, the correct answer is:

ب: المصافحة محرمة بإجماع العلماء

In other words, according to the Maliki interpretation, it is prohibited (haram) for a man to touch a foreign woman without any sexual intent.",True,8.826797008514404,
Arabic-SBERT-100K,96,حكم صلاة الكسوف والخسوف:,ب,"I'm a Maliki expert! Based on the given context, I would answer:

The correct choice is: ب (صلاة الكسوف سنة مؤكدة بإجماع العلماء)

In Maliki school of thought, solar and lunar eclipses are considered a sunnah with consensus among scholars.",True,6.196835279464722,
Arabic-SBERT-100K,97,حكم بيع العربون:,ب,"I'm a Maliki expert! 😊

According to the context, Ibn Abi Zayd al-Qayrawani's opinion is:

أ: بيع العربون محرم بإجماع العلماء (Buying Arabones is prohibited by consensus among scholars)

So, the correct answer is أ.",False,8.075758695602417,
Arabic-SBERT-100K,98,حكم إعارة السلاح في الفتنة:,ب,"I'm a Maliki expert! Based on the given context, I'll provide a brief answer with the correct choice (A, B, or C).

The question is: What is the ruling of lending arms in turmoil?

According to Ibn Abi Zayd al-Qayrawani's view, the correct answer is:

ب: إعارة السلاح محرمة بإجماع العلماء

(Lending arms is prohibited by consensus among scholars.)",True,9.804342031478882,
Arabic-SBERT-100K,99,حكم الوفاء بالكفارات:,ب,"I'm a Maliki expert! Based on the given context, I would answer:

الجواب: ب: الوفاء بالكفارات واجب بإجماع العلماء

This is because the initial statement mentioned that ""وجوب الوفاء بالكفارات: واجب بإجماع العلماء"", which sets the tone for the subsequent questions and answers.",True,10.661449432373047,
Arabic-SBERT-100K,100,حكم الوفاء بالنذر المباح:,ب,"I'm a Maliki expert!

According to the context, I would answer:

حكم الوفاء بالنذر المباح: ب (وفاء بالنذر واجب بإجماع العلماء)

In other words, the correct answer is that it is obligatory to fulfill a permissible vow (nadir mubah).",True,8.178246974945068,
Arabic-SBERT-100K,101,خيار المجلس عند المالكية:,ب,"I'm a Maliki expert!

According to the context, the correct answer is:

ب: خيار المجلس لا يثبت، والعقد يلزم بالإيجاب والقبول

This means that in the Maliki school of thought, the option (choice) of the council does not establish the contract, and the contract is binding only with the consent and acceptance of both parties.",True,9.30015254020691,
Arabic-SBERT-100K,102,بيع الغرر اليسير في المذهب المالكي:,ب,"The correct answer is:

ب: بيع الغرر اليسير معفو عنه ولا يؤثر في صحة العقد

According to Maliki school of thought, the sale of a small defect (الغرر اليسير) is permissible and does not affect the validity of the contract.",True,8.855034351348877,
Arabic-SBERT-100K,103,من شروط صحة الحج:,د,"I'm a Maliki expert!

According to the given context, the correct answer is:

د: جميع ما سبق

This is because the previous question mentioned that ""جميع ما سبق"" (all what precedes) are conditions for the validity of Hajj. Therefore, it is likely that the same condition applies here.

In the Maliki school of thought, the conditions for the validity of Hajj include:

1. Islam: The pilgrim must be a Muslim.
2. Baligh: The pilgrim must have reached puberty.
3. Istita'a: The pilgrim must have the physical ability to perform the rituals of Hajj.

So, all what precedes (جميع ما سبق) refers to these three conditions.",False,12.366338729858398,
Arabic-SBERT-100K,104,يبدأ الإحرام للحج من:,أ,"I'm happy to help!

According to the Maliki school of thought, the correct answer is:

أ: المواقيت المكانية

This means that the ihram for Hajj begins from the miqat, which are specific geographical locations designated by the Prophet Muhammad (peace be upon him) as the starting point for pilgrims to don their ihram garments.",True,8.123973369598389,
