model,question_id,question,correct_answer,model_answer,is_correct,bleu,f1,response_time,error_message
Arabic-SBERT-100K,57,حكم العقيقة عن المولود:,ب, ب: العقيقة سنة مؤكدة بإجماع العلماء ,True,0.007805988703535686,1.0,3.6146936416625977,
Arabic-SBERT-100K,58,حكم الجهاد في سبيل الله:,ب, ب: الجهاد فرض كفاية بإجماع العلماء ,True,0.007986728673290205,1.0,3.759598970413208,
Arabic-SBERT-100K,59,حكم قتال المرتد:,ب, ب: قتال المرتد واجب بإجماع العلماء ,True,0.007986728673290205,1.0,3.4105396270751953,
Arabic-SBERT-100K,60,حكم قتال البغاة:,ب, ب: قتال البغاة واجب بإجماع العلماء ,True,0.007986728673290205,1.0,3.4781060218811035,
Arabic-SBERT-100K,61,حكم قتال أهل الذمة:,ب, ب: قتال أهل الذمة محرم بإجماع العلماء ما لم ينقضوا العهد ,True,0.005354194904142114,1.0,4.206286430358887,
Arabic-SBERT-100K,62,حكم الجزية:,ب, ب: الجزية واجبة على أهل الكتاب بإجماع العلماء ,True,0.006389329974674238,1.0,4.2595374584198,
Arabic-SBERT-100K,63,حكم الرق (العبودية):,ب, ب: الرق مشروع في بعض الحالات وبشروط بإجماع العلماء ,True,0.005869389976559867,1.0,4.880488157272339,
Arabic-SBERT-100K,64,حكم العتق:,ب, ب: العتق مستحب بإجماع المسلمين ,True,0.008811835296733616,1.0,3.990375518798828,
Arabic-SBERT-100K,65,حكم الولاء:,ب, ب: الولاء للمسلم على المسلم واجب بإجماع العلماء ,True,0.00616976802746866,1.0,3.8688089847564697,
Arabic-SBERT-100K,66,حكم شهادة الزور:,ب, ب: شهادة الزور محرمة بإجماع المسلمين ,True,0.007633935801913548,1.0,3.801948308944702,
Arabic-SBERT-100K,67,حكم القضاء في الإسلام:,ب, ب: القضاء واجب على الكفاية بإجماع العلماء ,True,0.006883858510498897,1.0,3.1207377910614014,
Arabic-SBERT-100K,68,حكم المظالم:,ب, ب: المظالم محرمة بإجماع المسلمين ,True,0.008377152169377823,1.0,2.4802370071411133,
Arabic-SBERT-100K,69,حكم أخذ مال المسلم بغير حق:,ب, ب: أخذ مال المسلم محرم بإجماع المسلمين ,True,0.007313425995364251,1.0,4.0939719676971436,
Arabic-SBERT-100K,70,حكم المهر في النكاح:,ب, ب: المهر واجب بإجماع العلماء ,True,0.0092991042878441,1.0,3.427002429962158,
Arabic-SBERT-100K,71,حكم الصداق (الهبة من الرجل لزوجته):,ب, ب: الصداق جائز ومستحب بإجماع العلماء ,True,0.007633935801913548,1.0,4.604958772659302,
Arabic-SBERT-100K,72,حكم الإعسار في الدين:,ب, ب: ينظر المعسر بإجماع العلماء ,True,0.009048295247234425,1.0,3.502394437789917,
Arabic-SBERT-100K,73,حكم الإفلاس:,ب, ب: يعلن إفلاسه بإجماع العلماء ,True,0.009048295247234425,1.0,3.9893689155578613,
Arabic-SBERT-100K,74,حكم التفليس:,ب, الإجابة الصحيحة هي: أ: التفليس محرم بإجماع العلماء. ,False,0.005776163584689931,0.0,2.744276285171509,
Arabic-SBERT-100K,75,حكم الكفالة:,ب, ب: الكفالة جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,3.233015298843384,
Arabic-SBERT-100K,76,حكم الضمان:,ب, ب: الضمان جائز بإجماع العلماء ,True,0.009048295247234425,1.0,2.94547438621521,
Arabic-SBERT-100K,77,حكم الإيلاء (اليمين على عدم قربان الزوجة):,ب, الإجابة الصحيحة هي: أ: الإيلاء محرم بإجماع العلماء ,False,0.005869389976559867,0.0,3.4175002574920654,
Arabic-SBERT-100K,78,حكم الظهار:,ب, ب: الظهار محرم بإجماع العلماء ,True,0.009048295247234425,1.0,3.8998892307281494,
Arabic-SBERT-100K,79,حكم اللعان:,ب, ب: اللعان مشروع عند التهمة بالزنا ,True,0.008176856499690712,1.0,3.1354660987854004,
Arabic-SBERT-100K,80,حكم الخلع:,ب, ب: الخلع جائز بإجماع العلماء ,True,0.0092991042878441,1.0,2.767040252685547,
Arabic-SBERT-100K,81,حكم الطلاق:,ب, ب: الطلاق جائز بأسبابه وبشروطه بإجماع العلماء ,True,0.006389329974674238,1.0,4.274345636367798,
Arabic-SBERT-100K,82,حكم الرجعة بعد الطلاق:,ب, الجواب: ب: الرجعة جائزة في الطلاق الرجعي بإجماع العلماء ,True,0.005433186420677938,1.0,4.6829235553741455,
Arabic-SBERT-100K,83,حكم العدة بعد الطلاق:,ب, ب: العدة واجبة بإجماع العلماء ,True,0.009048295247234425,1.0,4.684470891952515,
Arabic-SBERT-100K,84,حكم النفقة بعد الطلاق:,ب, ب: النفقة واجبة في العدة بإجماع العلماء ,True,0.0071638813215387015,1.0,4.10783314704895,
Arabic-SBERT-100K,85,حكم الحضانة بعد الطلاق:,ب, ب: الحضانة واجبة بإجماع العلماء ,True,0.008588486560503192,1.0,2.7906458377838135,
Arabic-SBERT-100K,86,حكم الوصية للوارث:,ب, ب: الوصية للوارث محرمة بإجماع العلماء إلا بإذن باقي الورثة ,True,0.005203424609196104,1.0,4.493607044219971,
Arabic-SBERT-100K,87,حكم وجوب صلاة الوتر:,ب, ب: صلاة الوتر سنة مؤكدة عند جمهور العلماء ,True,0.006883858510498897,1.0,2.9331517219543457,
Arabic-SBERT-100K,88,حكم ذبح غير المسلم للحيوان المأكول:,ب, ب: ذبيحته حرام إلا ذبيحة أهل الكتاب بالشروط المعتبرة عند جمهور العلماء ,True,0.0044608951829991,1.0,3.8634462356567383,
Arabic-SBERT-100K,89,حكم من سب الله أو رسوله:,ب, ب: هو كافر مرتد بإجماع العلماء ,True,0.008811835296733616,1.0,3.0288705825805664,
Arabic-SBERT-100K,90,حكم اللعان بين الزوجين:,ب, ب: اللعان مشروع بإجماع العلماء عند التهمة بالزنا ,True,0.006065997938636506,1.0,3.482743501663208,
Arabic-SBERT-100K,91,حكم المباهلة في الدين:,ب, ب: المباهلة جائزة بإجماع العلماء عند الحاجة ,True,0.006626589205134352,1.0,4.222341299057007,
Arabic-SBERT-100K,92,حكم الرضاع المحرم للنكاح:,ب, ب: الرضاع يحرم النكاح بإجماع العلماء ,True,0.007633935801913548,1.0,3.798051118850708,
Arabic-SBERT-100K,93,حكم الحضانة للأطفال:,ب, ب: الحضانة واجبة بإجماع العلماء ,True,0.008588486560503192,1.0,2.9041154384613037,
Arabic-SBERT-100K,94,حكم الدعاء على الظالم:,ب, أ: الدعاء على الظالم محرم بإجماع العلماء ,False,0.00702083472657119,0.0,3.971126079559326,
Arabic-SBERT-100K,95,حكم مصافحة الرجل للمرأة الأجنبية:,ب, ب: المصافحة محرمة بإجماع العلماء ,True,0.008377152169377823,1.0,3.679448127746582,
Arabic-SBERT-100K,96,حكم صلاة الكسوف والخسوف:,ب, ب: صلاة الكسوف سنة مؤكدة بإجماع العلماء ,True,0.0071638813215387015,1.0,3.527538299560547,
Arabic-SBERT-100K,97,حكم بيع العربون:,ب," الجواب: 
ج: بيع العربون مكروه عند الجمهور ",False,0.006883858510498897,0.0,4.001824140548706,
Arabic-SBERT-100K,98,حكم إعارة السلاح في الفتنة:,ب, ب: إعارة السلاح محرمة بإجماع العلماء ,True,0.007633935801913548,1.0,5.005592346191406,
Arabic-SBERT-100K,99,حكم الوفاء بالكفارات:,ب, ب: الوفاء بالكفارات واجب بإجماع العلماء ,True,0.0071638813215387015,1.0,4.418102741241455,
Arabic-SBERT-100K,100,حكم الوفاء بالنذر المباح:,ب, ب: الوفاء بالنذر واجب بإجماع العلماء ,True,0.007633935801913548,1.0,3.6588141918182373,
Arabic-SBERT-100K,101,خيار المجلس عند المالكية:,ب, ب ,True,0.07249749990681824,1.0,2.684880256652832,
Arabic-SBERT-100K,102,بيع الغرر اليسير في المذهب المالكي:,ب, ب ,True,0.07249749990681824,1.0,3.2594106197357178,
Arabic-SBERT-100K,103,من شروط صحة الحج:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,2.360459566116333,
Arabic-SBERT-100K,104,يبدأ الإحرام للحج من:,أ, الإجابة الصحيحة هي: أ: المواقيت المكانية ,True,0.00702083472657119,1.0,2.8274054527282715,
Arabic-SBERT-100K,105,من محظورات الإحرام:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.3408162593841553,
Arabic-SBERT-100K,106,الطواف حول الكعبة يكون:,ب, ب: عكس اتجاه عقارب الساعة ,True,0.01015265650850611,1.0,3.3189127445220947,
Arabic-SBERT-100K,107,عدد أشواط السعي بين الصفا والمروة:,أ, الجواب: أ: سبعة أشواط ,True,0.011603982212675388,1.0,3.590224504470825,
Arabic-SBERT-100K,108,الوقوف بعرفة يكون في اليوم:,ب, ب: التاسع من ذي الحجة ,True,0.011603982212675388,1.0,3.484687328338623,
Arabic-SBERT-100K,109,رمي الجمرات يبدأ في:,ب, ب: يوم النحر ,True,0.01758542189440898,1.0,3.1604065895080566,
Arabic-SBERT-100K,110,طواف الإفاضة من:,ب, الجواب الصحيح هو: ب: أركان الحج ,False,0.008588486560503192,0.0,2.510768413543701,
Arabic-SBERT-100K,111,من أركان العمرة:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,2.9455924034118652,
Arabic-SBERT-100K,112,متى يجوز التمتع بالعمرة إلى الحج؟,أ, الإجابة الصحيحة هي: أ: في أشهر الحج ,False,0.007805988703535686,0.0,4.010871171951294,
Arabic-SBERT-100K,113,من شروط طواف الإفاضة:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.066094398498535,
Arabic-SBERT-100K,114,المبيت بمزدلفة ليلة النحر:,ب, ب: واجب من واجبات الحج ,False,0.011199617145528714,0.0,3.0805091857910156,
Arabic-SBERT-100K,115,أنواع النسك في الحج:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.3461508750915527,
Arabic-SBERT-100K,116,الهدي واجب على:,أ, الجواب: الهدي واجب على: أ: المتمتع والقارن ,True,0.0067525623389387635,1.0,2.9208498001098633,
Arabic-SBERT-100K,117,من محظورات الإحرام للمرأة:,ج, ج: كلاهما ,True,0.021598265052211615,1.0,2.980052947998047,
Arabic-SBERT-100K,118,حكم التحلل من الإحرام قبل إتمام النسك:,ب, ب: جائز بشرط الاشتراط عند الإحرام ,True,0.008176856499690712,1.0,3.8480193614959717,
Arabic-SBERT-100K,119,طواف الوداع:,ب, ب: واجب إلا على الحائض والنفساء ,True,0.008588486560503192,1.0,3.798950672149658,
Arabic-SBERT-100K,120,حكم تأخير طواف الإفاضة إلى ما بعد أيام التشريق:,أ, الجواب: أ: جائز ,True,0.014936192853457254,1.0,3.8996543884277344,
Arabic-SBERT-100K,121,من أسباب وجوب دم الفدية:,ج, ج ,True,0.07249749990681824,1.0,2.7906885147094727,
Arabic-SBERT-100K,122,العمرة في رمضان:,أ, الإجابة الصحيحة هي: أ: تعدل حجة ,True,0.008588486560503192,1.0,3.0085999965667725,
Arabic-SBERT-100K,123,وقت صلاة الظهر حسب المذهب المالكي يبدأ من:,أ, الجواب الصحيح هو: أ: زوال الشمس ,True,0.008588486560503192,1.0,3.9182581901550293,
Arabic-SBERT-100K,124,وقت صلاة العصر حسب المذهب المالكي يبدأ من:,أ, الجواب الصحيح هو: أ: عندما يصير ظل كل شيء مثله ,True,0.006277466950757328,1.0,4.355211973190308,
Arabic-SBERT-100K,125,وقت صلاة المغرب حسب المذهب المالكي:,ج, الجواب الصحيح هو: ج ,True,0.012518377344512808,1.0,2.915748119354248,
Arabic-SBERT-100K,126,وقت صلاة العشاء حسب المذهب المالكي يبدأ من:,ب, ب: مغيب الشفق الأحمر ,True,0.012042033681462784,1.0,3.636164426803589,
Arabic-SBERT-100K,127,من نواقض الوضوء في المذهب المالكي:,ب, الجواب: ب ,True,0.021598265052211615,1.0,3.4640934467315674,
Arabic-SBERT-100K,128,من شروط صحة صلاة الجمعة في المذهب المالكي:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.819337844848633,
Arabic-SBERT-100K,129,ينتقض الوضوء في المذهب المالكي بـ:,د, الجواب: د ,False,0.021598265052211615,0.0,2.673762083053589,
Arabic-SBERT-100K,130,الخطبة في صلاة الجمعة حسب المذهب المالكي:,أ, الجواب: أ: شرط من شروط صحتها ,True,0.0092991042878441,1.0,3.7006497383117676,
Arabic-SBERT-100K,131,النوم الثقيل المستغرق في المذهب المالكي:,أ, الجواب الصحيح هو: أ: ينقض الوضوء مطلقاً ,True,0.0071638813215387015,1.0,3.722831964492798,
Arabic-SBERT-100K,132,وقت الضرورة لصلاة العصر حسب المذهب المالكي:,ب, ب: ليس له وقت ضرورة في المشهور ,True,0.008811835296733616,1.0,3.1315221786499023,
Arabic-SBERT-100K,133,أركان الإسلام عددها:,أ, الجواب الصحيح هو: أ: خمسة ,True,0.01015265650850611,1.0,2.488328218460083,
Arabic-SBERT-100K,134,أي من التالي ليس من أركان الإيمان:,ج, ج: الحج لمن استطاع إليه سبيلا ,True,0.009048295247234425,1.0,2.808772563934326,
Arabic-SBERT-100K,135,الإحسان في الإسلام يعني:,أ," الإحسان في الإسلام يعني: 
أ: أن تعبد الله كأنك تراه، فإن لم تكن تراه فإنه يراك ",True,0.004079981195306543,1.0,4.645208835601807,
Arabic-SBERT-100K,136,الفرق الأساسي بين الزكاة والصدقة أن:,ب, ب: الزكاة فريضة والصدقة تطوعية ,True,0.008811835296733616,1.0,3.5034875869750977,
Arabic-SBERT-100K,137,أجر صيام يوم عرفة للحاج:,ب, ب: لا يُسن للحاج صيام يوم عرفة ,False,0.008811835296733616,0.0,2.9732227325439453,
Arabic-SBERT-100K,138,أجر صيام يوم عاشوراء:,ب, ب: يكفر السنة التي قبله فقط ,True,0.009565665109256835,1.0,3.4190926551818848,
Arabic-SBERT-100K,139,ليلة القدر هي:,أ, الجواب الصحيح هو: أ: ليلة من العشر الأواخر من رمضان ,True,0.005776163584689931,1.0,3.653282642364502,
Arabic-SBERT-100K,140,القهقهة (الضحك بصوت) في الصلاة حسب المذهب المالكي:,أ, الجواب الصحيح هو: أ: القهقهة تبطل الصلاة ولا تنقض الوضوء ,True,0.005354194904142114,1.0,5.193069696426392,
AraBERTv2,1,حكم الطهارة لمن أراد أداء الصلاة:,أ, الإجابة الصحيحة هي: أ: واجبة بإجماع المسلمين ,True,0.0065056119086392495,1.0,5.081482172012329,
AraBERTv2,2,ما هو حكم الوضوء بفضل وضوء مسلم آخر:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,2.455338478088379,
AraBERTv2,3,حكم وضوء الرجل والمرأة معاً في إناء واحد:,ج, ج: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.9296820163726807,
AraBERTv2,4,حكم ماء البحر للوضوء:,أ, الخيار الصحيح هو: أ: طهور بإجماع العلماء ,True,0.00702083472657119,1.0,3.442397356033325,
AraBERTv2,5,حكم الوضوء بالمائعات غير الماء:,ب, ب: لا يجوز بإجماع العلماء (عدا النبيذ محل خلاف) ,True,0.00616976802746866,1.0,4.042561054229736,
AraBERTv2,6,حكم الاستنجاء بالماء:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,2.6010184288024902,
AraBERTv2,7,حكم الاستجمار بالأحجار:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,3.4316327571868896,
AraBERTv2,8,حكم الجمع بين الاستجمار والاستنجاء بالماء:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,3.1010923385620117,
AraBERTv2,9,حكم الاستجمار بغير الحجارة:,ب, ب: جائز بالطاهر المنقي ما لم يكن طعاماً ,True,0.0071638813215387015,1.0,2.838163137435913,
AraBERTv2,10,حكم الاستجمار مع وجود الماء:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,3.1710896492004395,
AraBERTv2,11,حكم الاستنجاء باليد اليمنى:,ب, ب: منهي عنه بإجماع العلماء ,True,0.009849574084214482,1.0,3.1921074390411377,
AraBERTv2,12,حكم السواك عند الصلاة:,ب, ب: مستحب ومشروع بإجماع العلماء ,True,0.008811835296733616,1.0,3.0268611907958984,
AraBERTv2,13,حكم الختان للرجال:,ب, ب: من سنن الإسلام ومشروع بإجماع العلماء ,True,0.0071638813215387015,1.0,3.235004425048828,
AraBERTv2,14,حكم التثليث في الوضوء:,ب, ب: غير واجب بإجماع العلماء ,True,0.009849574084214482,1.0,3.1947615146636963,
AraBERTv2,15,ما هو حكم استقبال القبلة في الصلاة:,ب, ب: واجب بإجماع العلماء ,True,0.011199617145528714,1.0,3.243515968322754,
AraBERTv2,16,حكم الطهارة للصلاة:,ب, ب: واجبة بإجماع المسلمين ,True,0.010477009940175953,1.0,2.880885124206543,
AraBERTv2,17,حكم قراءة الفاتحة في الصلاة:,ب, ب: واجبة بإجماع العلماء ,True,0.010825057921671676,1.0,2.4887237548828125,
AraBERTv2,18,حكم الزكاة في الإسلام:,ب, ب: واجبة بإجماع المسلمين ,True,0.010477009940175953,1.0,3.124969720840454,
AraBERTv2,19,حكم التيمم عند عدم وجود الماء:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,2.4938340187072754,
AraBERTv2,20,حكم المسح على الخفين:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,2.925016164779663,
AraBERTv2,21,حكم الصلاة على الميت:,ب, ب: فرض كفاية بإجماع العلماء ,True,0.009565665109256835,1.0,2.3559210300445557,
AraBERTv2,22,حكم سجود السهو:,ب, الجواب الصحيح هو: ج: سنة مؤكدة ,False,0.008811835296733616,0.0,3.1468665599823,
AraBERTv2,23,حكم صلاة الجمعة على الرجال:,ب, ب: فرض عين بإجماع العلماء ,True,0.01015265650850611,1.0,2.822472333908081,
AraBERTv2,24,حكم صلاة العيدين:,ب, ب: سنة مؤكدة عند جمهور العلماء ,True,0.008811835296733616,1.0,3.2516913414001465,
AraBERTv2,25,حكم العمرة في العمر:,ب, الإجابة الصحيحة هي: أ: سنة مؤكدة ,False,0.008377152169377823,0.0,3.2303578853607178,
AraBERTv2,26,حكم صلاة التراويح:,ب, ب: سنة مؤكدة بإجماع العلماء ,True,0.009565665109256835,1.0,2.835832118988037,
AraBERTv2,27,حكم البيع بشرط الخيار:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.055142402648926,
AraBERTv2,28,حكم بيع الذهب بالذهب متفاضلاً (مع زيادة):,ب, ب: محرم بإجماع العلماء ,True,0.011199617145528714,1.0,3.8637802600860596,
AraBERTv2,29,حكم بيع الفضة بالفضة متفاضلاً:,ب, ب: محرم بإجماع العلماء ,True,0.011199617145528714,1.0,3.6103949546813965,
AraBERTv2,30,حكم بيع الطعام بالطعام متفاضلاً:,ب, ب: محرم بإجماع العلماء ,True,0.011199617145528714,1.0,2.79209303855896,
AraBERTv2,31,حكم بيع العربون:,ب, ب: جائز عند جمهور العلماء ,True,0.01015265650850611,1.0,2.0121729373931885,
AraBERTv2,32,حكم الشفعة في العقار:,ب, ب: ثابتة بإجماع العلماء ,True,0.010825057921671676,1.0,2.9978015422821045,
AraBERTv2,33,حكم الوقف في الإسلام:,ب, ب: جائز ومستحب بإجماع العلماء ,True,0.009048295247234425,1.0,2.550469398498535,
AraBERTv2,34,حكم الهبة:,ب, ب: جائزة ومستحبة بإجماع العلماء ,True,0.008588486560503192,1.0,3.1369431018829346,
AraBERTv2,35,حكم العارية:,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,2.613445520401001,
AraBERTv2,36,حكم إعارة السلاح في الفتنة:,ب, ب: محرمة بإجماع العلماء ,True,0.010825057921671676,1.0,3.1818714141845703,
AraBERTv2,37,حكم الوديعة (حفظ المال):,ب, ب: جائزة وواجبة عند الجمهور ,True,0.009565665109256835,1.0,8.525012969970703,
AraBERTv2,38,حكم الوكالة:,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,2.963188409805298,
AraBERTv2,39,حكم المضاربة (شركة بين مال وعمل):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,2.385392189025879,
AraBERTv2,40,حكم المساقاة (شركة بين شجر وعمل):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,2.950826644897461,
AraBERTv2,41,حكم المزارعة (شركة بين أرض وعمل):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,2.820725679397583,
AraBERTv2,42,حكم الصلح بين الخصوم:,ب, ب: جائز ومستحب بإجماع العلماء ,True,0.009048295247234425,1.0,3.1471502780914307,
AraBERTv2,43,حكم الإبراء من الدين:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,2.9092540740966797,
AraBERTv2,44,حكم إجارة العين لمالكها:,ب, ب: جائزة عند جمهور العلماء ,True,0.009849574084214482,1.0,3.0489015579223633,
AraBERTv2,45,حكم الإجارة على الأعمال المحرمة:,ب, ب: باطلة ومحرمة بإجماع العلماء ,True,0.008811835296733616,1.0,2.9347310066223145,
AraBERTv2,46,حكم إجارة الرجل لامرأة أجنبية للإرضاع:,ب, الخيار الصحيح هو: أ: محرمة بإجماع العلماء ,False,0.006883858510498897,0.0,3.7082440853118896,
AraBERTv2,47,حكم الجعالة (جعل أجرة على عمل مجهول):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,3.0884242057800293,
AraBERTv2,48,حكم السبق (الجائزة) في المسابقات:,ب, ب: جائز في الخيل والإبل والسهام بإجماع العلماء ,True,0.006277466950757328,1.0,2.6750521659851074,
AraBERTv2,49,حكم الرهن:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,2.1833336353302,
AraBERTv2,50,حكم الكفالة والضمان:,ب, ب: الكفالة والضمان جائزان بإجماع العلماء ,True,0.00702083472657119,1.0,3.151401996612549,
AraBERTv2,51,حكم الحوالة:,ب, ب: الحوالة جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,3.1148180961608887,
AraBERTv2,52,حكم الأيمان:,ب, ب: الأيمان جائزة بالله وصفاته ,True,0.009048295247234425,1.0,2.5051119327545166,
AraBERTv2,53,حكم الصيد بالكلب المعلم:,ب, ب: الصيد بالكلب المعلم جائز بإجماع العلماء ,True,0.0067525623389387635,1.0,3.1006362438201904,
AraBERTv2,54,حكم الذبائح:,ب, ب: الذبائح حلال بإجماع المسلمين ما لم تذبح لغير الله ,True,0.0056860862169080505,1.0,3.4123077392578125,
AraBERTv2,55,حكم الصيد بالجوارح (غير الكلب):,ب, ب: الصيد بالجوارح (غير الكلب) جائز بإجماع العلماء ,True,0.005965939103175657,1.0,4.13631796836853,
AraBERTv2,56,حكم الأضحية:,ب, ج: الأضحية فرض كفاية ,False,0.0,0.0,2.614732503890991,
AraBERTv2,57,حكم العقيقة عن المولود:,ب, ج: العقيقة فرض كفاية ,False,0.0,0.0,2.0168566703796387,
AraBERTv2,58,حكم الجهاد في سبيل الله:,ب, ب: الجهاد فرض كفاية بإجماع العلماء ,True,0.007986728673290205,1.0,3.3770759105682373,
AraBERTv2,59,حكم قتال المرتد:,ب, ب: قتال المرتد واجب بإجماع العلماء ,True,0.007986728673290205,1.0,3.193861246109009,
AraBERTv2,60,حكم قتال البغاة:,ب, ب: قتال البغاة واجب بإجماع العلماء ,True,0.007986728673290205,1.0,2.9377806186676025,
AraBERTv2,61,حكم قتال أهل الذمة:,ب, ب: قتال أهل الذمة محرم بإجماع العلماء ما لم ينقضوا العهد ,True,0.005354194904142114,1.0,3.9046990871429443,
AraBERTv2,62,حكم الجزية:,ب, ب: الجزية واجبة على أهل الكتاب بإجماع العلماء ,True,0.006389329974674238,1.0,2.865635871887207,
AraBERTv2,63,حكم الرق (العبودية):,ب, ب: الرق مشروع في بعض الحالات وبشروط بإجماع العلماء ,True,0.005869389976559867,1.0,3.162214517593384,
AraBERTv2,64,حكم العتق:,ب, ب: العتق مستحب بإجماع المسلمين ,True,0.008811835296733616,1.0,2.7381887435913086,
AraBERTv2,65,حكم الولاء:,ب, ب: الولاء للمسلم على المسلم واجب بإجماع العلماء ,True,0.00616976802746866,1.0,3.2451281547546387,
AraBERTv2,66,حكم شهادة الزور:,ب, ب: شهادة الزور محرمة بإجماع المسلمين ,True,0.007633935801913548,1.0,3.360428810119629,
AraBERTv2,67,حكم القضاء في الإسلام:,ب, ب: القضاء واجب على الكفاية بإجماع العلماء ,True,0.006883858510498897,1.0,3.298144817352295,
AraBERTv2,68,حكم المظالم:,ب, ب: المظالم محرمة بإجماع المسلمين ,True,0.008377152169377823,1.0,3.2313742637634277,
AraBERTv2,69,حكم أخذ مال المسلم بغير حق:,ب, ب: أخذ مال المسلم محرم بإجماع المسلمين ,True,0.007313425995364251,1.0,3.165050745010376,
AraBERTv2,70,حكم المهر في النكاح:,ب, ب: المهر واجب بإجماع العلماء ,True,0.0092991042878441,1.0,2.888810396194458,
AraBERTv2,71,حكم الصداق (الهبة من الرجل لزوجته):,ب, ب: الصداق جائز ومستحب بإجماع العلماء ,True,0.007633935801913548,1.0,3.715153217315674,
AraBERTv2,72,حكم الإعسار في الدين:,ب, ب: ينظر المعسر بإجماع العلماء ,True,0.009048295247234425,1.0,2.3464787006378174,
AraBERTv2,73,حكم الإفلاس:,ب, ب: يعلن إفلاسه بإجماع العلماء ,True,0.009048295247234425,1.0,3.051511287689209,
AraBERTv2,74,حكم التفليس:,ب, ج: التفليس مكروه عند الجمهور ,False,0.0,0.0,1.2594728469848633,
AraBERTv2,75,حكم الكفالة:,ب, ب: الكفالة جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,2.311479330062866,
AraBERTv2,76,حكم الضمان:,ب, ب: الضمان جائز بإجماع العلماء ,True,0.009048295247234425,1.0,2.0926012992858887,
AraBERTv2,77,حكم الإيلاء (اليمين على عدم قربان الزوجة):,ب, ب: الإيلاء جائز عند جمهور العلماء ,True,0.008176856499690712,1.0,2.7294809818267822,
AraBERTv2,78,حكم الظهار:,ب, ب: الظهار محرم بإجماع العلماء ,True,0.009048295247234425,1.0,2.985497236251831,
AraBERTv2,79,حكم اللعان:,ب, ب: اللعان مشروع عند التهمة بالزنا ,True,0.008176856499690712,1.0,2.0340631008148193,
AraBERTv2,80,حكم الخلع:,ب, ب: الخلع جائز بإجماع العلماء ,True,0.0092991042878441,1.0,3.0139272212982178,
AraBERTv2,81,حكم الطلاق:,ب, ب: الطلاق جائز بأسبابه وبشروطه بإجماع العلماء ,True,0.006389329974674238,1.0,3.545753240585327,
AraBERTv2,82,حكم الرجعة بعد الطلاق:,ب, ب: الرجعة جائزة في الطلاق الرجعي بإجماع العلماء ,True,0.00616976802746866,1.0,3.5490007400512695,
AraBERTv2,83,حكم العدة بعد الطلاق:,ب, ب: العدة واجبة بإجماع العلماء ,True,0.009048295247234425,1.0,2.780480146408081,
AraBERTv2,84,حكم النفقة بعد الطلاق:,ب, ب: النفقة واجبة في العدة بإجماع العلماء ,True,0.0071638813215387015,1.0,2.997021198272705,
AraBERTv2,85,حكم الحضانة بعد الطلاق:,ب, ب: الحضانة واجبة بإجماع العلماء ,True,0.008588486560503192,1.0,2.3614189624786377,
AraBERTv2,86,حكم الوصية للوارث:,ب, ب: الوصية للوارث محرمة بإجماع العلماء إلا بإذن باقي الورثة ,True,0.005203424609196104,1.0,3.822139263153076,
AraBERTv2,87,حكم وجوب صلاة الوتر:,ب, ب: صلاة الوتر سنة مؤكدة عند جمهور العلماء ,True,0.006883858510498897,1.0,3.755801200866699,
AraBERTv2,88,حكم ذبح غير المسلم للحيوان المأكول:,ب, ب: ذبيحته حرام إلا ذبيحة أهل الكتاب بالشروط المعتبرة عند جمهور العلماء ,True,0.0044608951829991,1.0,3.7018353939056396,
AraBERTv2,89,حكم من سب الله أو رسوله:,ب, ب: هو كافر مرتد بإجماع العلماء ,True,0.008811835296733616,1.0,3.5286855697631836,
