model,question_id,question,correct_answer,model_answer,is_correct,response_time,error_message
Arabic-Triplet-Matryoshka-V2,39,حكم المضاربة (شركة بين مال وعمل):,ب,"الإجابة الصحيحة هي ب: جائزة بإجماع العلماء. ولكن يجب التنويه، رغم أن المضاربة (القراض) تعتبر شرعية في الفقه المالكي، إلا أنه لا يوجد إجماع بين جميع العلماء على هذا الحكم. لكن بناءً على سياق السؤال الأول الذي ذكر أنك خبير في الفقه المالكي، فإن الجواب سيكون ""ب: جائزة بإجماع العلماء"" ضمن السياق المالي لهذا النظام القانوني. ولكن يجب العلم بأن هذا قد لا يكون الإجماع العام بين جميع المدارس الفقهية الأخرى.",True,15.235580682754517,
Arabic-Triplet-Matryoshka-V2,40,حكم المساقاة (شركة بين شجر وعمل):,ب,"ب: جائزة بإجماع العلماء

(فيما يتعلق بالسؤال الأخير، المساقاة هي شركة بين شجر وعمل، وهي جائزة حسب الفقه المالكي)",True,8.924752712249756,
Arabic-Triplet-Matryoshka-V2,41,حكم المزارعة (شركة بين أرض وعمل):,ب,"ب: جائزة بإجماع العلماء

فيما يتعلق بحكم المزارعة، فإنها تعتبر جائزة في الفقه المالكي. هذا الحكم بالإجماع بين علماء المذهب المالكي.",True,9.16494631767273,
Arabic-Triplet-Matryoshka-V2,42,حكم الصلح بين الخصوم:,ب,"الإجابة الصحيحة هي ب: جائز ومستحب بإجماع العلماء.

في الفقه المالكي، الصلح بين الخصوم يُعتبر جائزاً ومستحباً، حيث أنه يساهم في حل النزاعات وتفادي المشاكل القانونية الطويلة الأمد. هذا الحكم بالإجماع من قبل العلماء.",True,10.134735584259033,
Arabic-Triplet-Matryoshka-V2,43,حكم الإبراء من الدين:,ب,"الإجابة الصحيحة هي ب: جائز بإجماع العلماء.

وفقاً للسياق، الإبراء من الدين هو أمر مباح ومقبول في الفقه المالكي، كما ذكر سابقاً ""الإبراء من الدين الإبراء من الدين جائز"".",True,8.294218063354492,
Arabic-Triplet-Matryoshka-V2,44,حكم إجارة العين لمالكها:,ب,الإجابة الصحيحة هي ب: جائزة عند جمهور العلماء. وفقاً للمذهب المالكي، الإجارة (إيجار العين) تعتبر جائزة، أي أنها مسموحة ومباحة شرعاً.,True,8.1210196018219,
Arabic-Triplet-Matryoshka-V2,45,حكم الإجارة على الأعمال المحرمة:,ب,"ب: باطلة ومحرمة بإجماع العلماء

في الفقه المالكي، تعتبر الإجارة على الأعمال المحرمة غير صحيحة (باطلة) ومحرمة. هذا لأنها تتضمن مشاركة في عمل محرم وهو ما يتعارض مع القواعد الإسلامية الأساسية.",True,9.474449396133423,
Arabic-Triplet-Matryoshka-V2,46,حكم إجارة الرجل لامرأة أجنبية للإرضاع:,ب,"الإجابة الصحيحة هي: 

أ: محرمة بإجماع العلماء

(لكن يجب التنويه، هذا الحكم قد يكون مختلفاً بناءً على التفاصيل الدقيقة للظروف. بشكل عام، الإجارة لإرضاع امرأة أجنبية تعتبر غير جائزة أو حتى محرمة في الفقه الإسلامي المالكي.)",True,10.38036561012268,
Arabic-Triplet-Matryoshka-V2,47,حكم الجعالة (جعل أجرة على عمل مجهول):,ب,"بناءً على المعلومات المقدمة، الخيار الصحيح لحكم الجعالة (جعل أجرة على عمل مجهول) هو:

ب: جائزة بإجماع العلماء

ومع ذلك، يجب التنويه أن هذا الحكم قد يكون مختلفاً بناءً على التفاصيل الدقيقة للجعالة. بشكل عام، في الفقه المالكي، الجعالة تعتبر جائزة بشرط معرفة العمل المطلوب وتحديد الأجر مسبقاً.",True,11.820605516433716,
Arabic-Triplet-Matryoshka-V2,48,حكم السبق (الجائزة) في المسابقات:,ب,"الإجابة الصحيحة بناءً على الفقه المالكي هي ب: جائز في الخيل والإبل والسهام بإجماع العلماء. لكن يجب التنويه أن هذا الحكم قد يتغير حسب الظروف والأغراض، حيث يعتبر بعض الفقهاء السبق (الجائزة) مكروهًا إذا كانت تهدف إلى تشجيع على الأفعال غير المرغوب فيها أو تضر بالمجتمع. ولكن بشكل عام، في الفقه المالكي، يُعتبر جائزاً في الخيل والإبل والسهام بإجماع العلماء.

**الخيار الصحيح: ب**",True,13.596033573150635,
Arabic-Triplet-Matryoshka-V2,49,حكم الرهن:,ب,ب: جائز بإجماع العلماء (في الفقه المالكي),True,6.263673543930054,
Arabic-Triplet-Matryoshka-V2,50,حكم الكفالة والضمان:,ب,ب: الكفالة والضمان جائزان بإجماع العلماء (في الفقه المالكي) - ولكن يجب التنويه، هذا ليس إجماعاً عاماً بين جميع المدارس الفقهية. في المذهب المالكي، تعتبر كلا من الكفالة والضمان جائزتين. لكن، قد يختلف الحكم بناءً على الظروف والأحوال الخاصة بكل حالة. الرجاء دائماً استشارة عالم دين مؤهل للحصول على رأي دقيق وملائم لحالتك الفردية.,True,11.849483489990234,
Arabic-Triplet-Matryoshka-V2,51,حكم الحوالة:,ب,"الإجابة الصحيحة هي ب: الحوالة جائزة بإجماع العلماء. بناءً على السياق الذي قدمته، حيث ذكرت أن ""الحوالة الحوالة جائزة""، هذا يدعم الخيار (ب). لكن يجب التنويه إلى أنه في بعض الأحيان قد يكون هناك اختلافات بين المذاهب الفقهية حول هذه المسائل، ولكن وفقاً للمعلومات الأولية التي أعطيت، يبدو أن الحوالة تعتبر جائزة.",True,12.969088077545166,
Arabic-Triplet-Matryoshka-V2,52,حكم الأيمان:,ب,"الإجابة الصحيحة بناءً على السياق الذي قدمته، ولكن يجب ملاحظة أن الخيار ""أ"" غير صحيح. وفقاً للفقه المالكي، لا يُعتبر الأيمان محرمة بإجماع العلماء. بدلاً من ذلك، يمكن اعتبارها جائزة بالله وصفاته (الخيار ب)، لكن هذا ليس الإجماع الكامل بين جميع المدارس الفقهية. ومع ذلك، بناءً على السياق الذي قدمته حيث يتم ذكر ""إجماع العلماء"" في كل سؤال سابق، ربما كنت تقصد أن الأيمان تعتبر واجبة أو مطلوبة (ولكن لا يوجد خيار كهذا هنا). ولكن استناداً إلى الخيارات المعطاة، فإن الإجابة الأكثر دقة ستكون:

ب: الأيمان جائزة بالله وصفاته 

لكن يجب التنويه بأن هذا ليس إجماع العلماء في جميع المدارس الفقهية. بعض الفقهاء قد يعتبرونها مكروهة (الخيار ج)، لكن لا يوجد خيار ""واجب"" هنا. لذا، بناءً على الخيارات المعطاة، فإن أفضل اختيار سيكون ب: الأيمان جائزة بالله وصفاته. ولكن يجب أن نلاحظ أن هذا ليس إجماع العلماء في جميع المدارس الفقهية.
الثقة: 90%",True,26.08304524421692,
Arabic-Triplet-Matryoshka-V2,53,حكم الصيد بالكلب المعلم:,ب,"الإجابة المختصرة مع تحديد الخيار الصحيح:

الصيد بالكلب المعلم: ج - الصيد بالكلب المعلم مكروه عند الجمهور.

(ملاحظة: هذا الحكم بناءً على الفقه المالكي، حيث يعتبر بعض الفقهاء أن الصيد بالكلب المعلم مكروه وليس محرماً أو جائزاً)",True,10.152340173721313,
Arabic-Triplet-Matryoshka-V2,54,حكم الذبائح:,ب,"الإجابة الصحيحة هي ب: الذبائح حلال بإجماع المسلمين ما لم تذبح لغير الله. ولكن يجب التنويه، وفقاً للفقه المالكي، أن الذبيحة تكون صالحة إذا ذُكِرت باسم الله عليها عند الذبح. هذا يتماشى مع الإجماع العام بين العلماء حول وجوب التسمية عند الذبح كما ذكر سابقاً في الأسئلة.

إعادة الصياغة بناءً على الفقه المالكي: 
ب: الذبائح حلال بإجماع المسلمين ما لم تذبح لغير الله، بشرط أن تُذكر باسم الله عليها أثناء الذبح.",True,15.276543855667114,
Arabic-Triplet-Matryoshka-V2,55,حكم الصيد بالجوارح (غير الكلب):,ب,"الإجابة المختصرة مع تحديد الخيار الصحيح:

السؤال: حكم الصيد بالجوارح (غير الكلب): 

الجواب: الصيد بالجوارح (غير الكلب) جائز بإجماع العلماء - لكن هذا ليس صحيحاً تماماً وفق الفقه المالكي. في الواقع، الصيد بالجوارح غير الكلاب مكروه عند الجمهور، بما في ذلك المالكية. لذا، الخيار الأكثر دقة من بين الخيارات المعطاة سيكون:

ج: الصيد بالجوارح (غير الكلب) مكروه عند الجمهور",False,14.126401662826538,
Arabic-Triplet-Matryoshka-V2,56,حكم الأضحية:,ب,"الإجابة الصحيحة هي: 

ب: الأضحية سنة مؤكدة عند جمهور العلماء، ولكن في المذهب المالكي تحديداً، يعتبر بعض الفقهاء أنها واجبة على المستطيع. ومع ذلك، الخيار الأكثر شيوعًا بين الجمهور هو أن الأضحية تعتبر سنة مؤكدة. لكن بناءً على السياق الذي طلبت فيه أن تكون الإجابة وفق الفقه المالكي، يمكن القول إن البعض قد يعتبرها واجبة أيضاً، ولكن بشكل عام، يُعتبر أنها سنة مؤكدة في المذهب المالكي أيضًا. ومع ذلك، لا يوجد خيار بمثل هذا التوضيح الدقيق بين الخيارات المقدمة، لذا بناءً على ما هو متاح:

ب: الأضحية سنة مؤكدة عند جمهور العلماء (وهذا صحيح بشكل عام، ولكن قد يعتبرها البعض في المذهب المالكي واجبة) 

لكن إذا كان يجب اختيار خيار من تلك المعطاة، فإن الخيار الأقرب سيكون ب.
الثقة: 90%",True,21.181687355041504,
Arabic-Triplet-Matryoshka-V2,57,حكم العقيقة عن المولود:,ب,"بناءً على ما ذُكر سابقًا، فإن الخيار الصحيح لحكم العقيقة عن المولود حسب السياق المعطى (دون ذكر ابن أبي زيد القيرواني تحديدًا) سيكون:

ب: العقيقة سنة مؤكدة بإجماع العلماء

ومع ذلك، يُشار إلى أن بعض الفقهاء المالكيين قد يختلفون في هذا الحكم. لكن بناءً على المعلومات المقدمة سابقاً، الخيار (ب) هو الأكثر شيوعاً بين المالكية.",True,14.035533428192139,
Arabic-Triplet-Matryoshka-V2,58,حكم الجهاد في سبيل الله:,ب,"الإجابة الصحيحة بناءً على السياق المقدم هي:

ب: الجهاد فرض كفاية إذا قام به البعض سقط عن الباقين، ولكن هذا الحكم يتغير إلى فرض عين حسب ابن أبي زيد القيرواني عند نزول العدو بأرض المسلمين. ومع ذلك، لا يوجد خيار يجمع بين هذين البيانين في قائمة الخيارات المقدمة. لكن بناءً على المعلومات المعطاة، يمكننا القول أن الجواب الأقرب من الخيارات المذكورة سيكون:

ب: الجهاد فرض كفاية بإجماع العلماء (مع العلم أن ابن أبي زيد القيرواني يعتبره أيضاً فرض كفاية في الظروف الطبيعية) لكن لا يوجد خيار يشمل الحالة الخاصة التي ذكرها ابن أبي زيد القيرواني. لذا، بناءً على الخيارات المعطاة، يمكن اعتبار ""ب"" هو الأكثر دقة ضمن السياق العام للجهاد حسب الفقه المالكي، ولكن يجب ملاحظة أن هناك حالة خاصة حددها ابن أبي زيد القيرواني لم يتم تضمينها في هذه الخيارات.

ولكن إذا كنا نريد اختيار من بين الخيارات المعطاة:
ب: الجهاد فرض كفاية بإجماع العلماء (مع العلم أنه حسب ابن أبي زيد القيرواني، يمكن أن يصبح أيضاً فرض عين تحت ظروف معينة). لكن لا يوجد خيار يشمل الحالة الخاصة التي ذكرها ابن أبي زيد القيرواني.

إذا كان السؤال يسعى للحصول على حكم الجهاد في جميع الظروف كما حددها ابن أبي زيد القيرواني:
الجواب الصحيح سيكون (ب) ولكن يجب إضافة أن هذا الحكم يمكن أن يتحول إلى فرض عين تحت ظروف معينة، لكن هذه التفاصيل ليست موجودة ضمن الخيارات المعطاة.

ولكن بناءً على الخيارات المحددة، لا يوجد خيار يمثل تماماً حكم الجهاد كما حدده ابن أبي زيد القيرواني في جميع الظروف. ولكن إذا كان السؤال يسعى للحصول على الحكم العام للجهاد حسب الفقه المالكي بإجماع العلماء (بما في ذلك رأي ابن أبي زيد القيرواني)، فإن الخيار ""ب"" سيكون الأكثر دقة ضمن السياق المعطى، مع العلم أن هناك حالة خاصة حددها ابن أبي زيد القيرواني لم يتم تضمينها في هذه الخيارات.

ولكن",True,48.30223608016968,
Arabic-Triplet-Matryoshka-V2,59,حكم قتال المرتد:,ب,"بناءً على السياق الذي قدمته، الخيار الصحيح هو ب: قتال المرتد واجب بإجماع العلماء. ولكن يجب التنويه أن هذا الرأي ليس بالإجماع الكامل بين جميع المدارس الفقهية؛ حيث يرى بعض الفقهاء أنه مكروه أو غير جائز تحت ظروف معينة. لكن بناءً على السياق الذي أعطيته، يبدو أن ابن أبي زيد القيرواني المالكي يوافق على وجوب قتال المرتد.

لكن يُرجى التحقق من المصدر الأصلي لأن هذه المعلومات قد تتغير حسب التفاصيل الدقيقة للظروف المحددة. 

(ملاحظة: الخيار ج ليس صحيحاً بناءً على السياق المعطى، حيث يشير إلى أن الجمهور يرى قتال المرتد مكروهًا، بينما في سياقك السابق، يُذكر أن جميع العلماء يتفقون على وجوب قتال المرتد.)",True,22.571541786193848,
Arabic-Triplet-Matryoshka-V2,60,حكم قتال البغاة:,ب,"الإجابة الصحيحة بناءً على السياق المقدم هي:

أ: قتال البغاة محرم بإجماع العلماء

لكن يجب التنويه أن هذا ليس ضمن المعلومات التي تم تقديمها مباشرة في السؤال الأول حول ابن أبي زيد القيرواني. ومع ذلك، بشكل عام، يعتبر قتال البغاة (الذين يقومون بالتمرد على الحاكم الشرعي) محرماً بإجماع العلماء وفقاً للمذهب المالكي وغيره من المذاهب الفقهية الأخرى. ولكن، كما ذكرت سابقاً، لم يتم ذكر هذا تحديداً في السياق الأصلي الذي قدمته حول ابن أبي زيد القيرواني.",True,16.987502574920654,
Arabic-Triplet-Matryoshka-V2,61,حكم قتال أهل الذمة:,ب,"الإجابة الصحيحة هي ب: قتال أهل الذمة محرم بإجماع العلماء ما لم ينقضوا العهد.

وفقاً للفقه المالكي، لا يجوز للمسلم أن يقاتل أهل الذمة (المعاهدين) إلا إذا نقضوا عهدهم أو انتهت مدة العهد بينهم وبين المسلمين.",True,10.652273654937744,
Arabic-Triplet-Matryoshka-V2,62,حكم الجزية:,ب,ب: الجزية واجبة على أهل الكتاب بإجماع العلماء. (في الفقه المالكي),True,5.5334861278533936,
Arabic-Triplet-Matryoshka-V2,63,حكم الرق (العبودية):,ب,"بناءً على المعلومات المقدمة، والتي تشير إلى أنك تسأل عن رأي الفقه المالكي، فإن الخيار الصحيح فيما يتعلق بحكم الرق (العبودية) سيكون:

ب: الرق مشروع في بعض الحالات وبشروط بإجماع العلماء. ومع ذلك، يجب ملاحظة أن هذا الرأي قد تغير مع مرور الوقت وتطور المجتمعات الإسلامية، حيث أصبح العديد من الفقهاء يرون الرق غير أخلاقي أو حتى محرم تمامًا. ولكن بناءً على السياق المقدم الذي يشير إلى ابن أبي زيد القيرواني، فإن الخيار (ب) سيكون الأكثر دقة في ذلك الوقت التاريخي. لكن يُشدد أن هذا لا يعكس بالضرورة الآراء الحديثة أو الإجماع الحالي بين العلماء المسلمين.",True,18.473190307617188,
Arabic-Triplet-Matryoshka-V2,64,حكم العتق:,ب,"الإجابة الصحيحة بناءً على ما تم تقديمه سابقاً ليست ضمن الخيارات المذكورة، ولكن وفقًا للفقه المالكي وبالتحديد كما ذكر ابن أبي زيد القيرواني، فإن (ج) ""العتق مكروه"" ليس صحيحًا. في الواقع، العتق لا يُعتبر محرمًا ولا مستحبًا بإجماع المسلمين؛ بل هو أمر جائز ومستحسن في الإسلام عندما يتم بشكل شرعي ووفقًا للقوانين الدينية. لكن يجب التنويه أن هذا الرأي قد يتغير بناءً على الظروف المحددة كما ذكرنا سابقاً حول حالة العسر أو الوفاة. ولكن بشكل عام، لا يمكن القول بأن العتق مكروه بإجماع الجمهور. 

ومع ذلك، استنادًا إلى السياق الذي قدمته حيث يذكر ابن أبي زيد القيرواني أن المدبر يُباع في الدين عند وفاة سيده معسراً، هذا يعني أنه ليس هناك عتاق حقيقي في هذه الحالة، ولكن يتم التعامل معه كدين يجب سداده. لذا، بناءً على المعلومات المقدمة، لا يمكن تحديد الخيار الصحيح من بين تلك التي ذكرت لأنها ليست متطابقة تمامًا مع السياق. لكن إذا كان السؤال حول حكم العتق بشكل عام وليس تحت ظروف خاصة مثل وفاة السيد المعسر، فإن الإجابة ستكون أن العتق ليس محرمًا ولا مستحبًا بإجماع المسلمين، ولكنه جائز ومستحسن في الإسلام عندما يتم بشكل شرعي ووفقًا للقوانين الدينية.

لكن بناءً على السؤال الأخير حول ""حكم العتق""، وباستخدام المعلومات المقدمة سابقاً عن ابن أبي زيد القيرواني، يمكننا أن نقول إن (أ) العتق محرم بإجماع العلماء ليس صحيحاً، و(ب) العتق مستحب بإجماع المسلمين أيضاً غير دقيق. ولكن بناءً على السياق المحدد الذي ذكر فيه ابن أبي زيد القيرواني أنه يُباع في الدين عند وفاة السيد المعسر، يمكننا أن نقول إن (ج) العتق مكروه ليس صحيحاً تماماً لأن هذا لا يعني بالضرورة أن العتق نفسه مكروه، ولكنه يشير إلى كيفية التعامل مع حالة خاصة. ومع ذلك، بناءً على المعلومات المقدمة سابقاً، لا يوجد خيار صائب من بين الخيارات المذكورة. ولكن إذا كان السؤال حول حكم العتق بشكل عام وليس تحت ظ",True,48.55290222167969,
Arabic-Triplet-Matryoshka-V2,65,حكم الولاء:,ب,"الإجابة الصحيحة بناءً على السياق الذي قدمته، ولكن يجب ملاحظة أن الخيارات ليست متاحة بشكل كامل في سؤالك الأخير. وفقاً لابن أبي زيد القيرواني، **الولاء** ليس ضمن الخيارات التي ذكرتها؛ لكن استنادًا إلى المعلومات المقدمة سابقًا، يمكننا القول أنه بناءً على تعليمات ابن أبي زيد القيرواني:

ج: الولاء للمسلم على المسلم واجب بإجماع العلماء (على الرغم من أن هذا لم يتم ذكر صراحة في السياق الأصلي حول آراء ابن أبي زيد القيرواني، إلا أنها قاعدة عامة معروفة). ومع ذلك، بناءً على المعلومات المقدمة سابقًا عن رأيه الخاص، سيكون الجواب الأكثر دقة:

بناءً على تعليمات ابن أبي زيد القيرواني، **من يملك الولاء** هو المعتِق وعصبته. لكن بما أن السؤال يتعلق بحكم الولاء نفسه وليس من يملكه، بناءً على المعلومات العامة المتاحة، فإن الإجابة الأكثر دقة ستكون:

ب: الولاء للمسلم على المسلم واجب بإجماع العلماء (على الرغم من أنه لم يتم ذكر صراحة في السياق الأصلي حول آراء ابن أبي زيد القيرواني). ومع ذلك، بناءً على المعلومات المقدمة سابقًا عن رأيه الخاص فيما يتعلق بالورثة، سيكون الجواب الأكثر دقة:

**بناءً على تعليمات ابن أبي زيد القيرواني، الولاء للمسلم على المسلم واجب بإجماع العلماء (على الرغم من أنه لم يتم ذكر صراحة في السياق الأصلي حول آرائه الخاصة). ومع ذلك، بناءً على المعلومات المقدمة سابقًا عن رأيه الخاص فيما يتعلق بالورثة، سيكون الجواب الأكثر دقة:**

**لا يوجد خيار مناسب بين الخيارات المعطاة استناداً إلى تعليمات ابن أبي زيد القيرواني المذكورة في السياق. ولكن بناءً على معلومات عامة حول الولاء، يمكننا اختيار: **

ب: الولاء للمسلم على المسلم واجب بإجماع العلماء (على الرغم من أنه لم يتم ذكر صراحة في السياق الأصلي حول آرائه الخاصة). ومع ذلك، استناداً إلى المعلومات المقدمة سابقًا عن رأيه الخاص فيما يتعلق بالورثة، لا يمكننا تحديد خيار دقيق بناءً",True,46.64808964729309,
Arabic-Triplet-Matryoshka-V2,66,حكم شهادة الزور:,ب,"الإجابة الصحيحة هي ب: شهادة الزور محرمة بإجماع المسلمين.

هذا بناءً على السياق الذي ذكر فيه أن ""تحريم شهادة الزور: محرم بإجماع المسلمين"".",True,7.589114427566528,
Arabic-Triplet-Matryoshka-V2,67,حكم القضاء في الإسلام:,ب,"ب: القضاء واجب على الكفاية بإجماع العلماء. (في الفقه المالكي، يُعتبر إقامة العدالة والعدل من الواجبات التي يجب القيام بها، بما في ذلك القضاء بين الناس.) لكن بناءً على سياق الأسئلة السابقة حيث يتم تحديد ""إجماع المسلمين"" أو ""إجماع العلماء""، يبدو أن الخيار الأكثر دقة سيكون:

ب: القضاء واجب بإجماع العلماء. (في الفقه المالكي، يُعتبر إقامة العدالة والعدل من الواجبات التي يجب القيام بها، بما في ذلك القضاء بين الناس.) ومع ذلك، إذا كنا نلتزم تماماً بالنمط الذي تم فيه تقديم الإجابات السابقة، فإن ""إجماع المسلمين"" قد يكون أكثر دقة. ولكن بناءً على الفقه المالكي نفسه، سيكون الخيار (ب) هو الأكثر صحة. لكن بالنظر إلى أن جميع الأسئلة الأخرى استخدمت عبارة ""إجماع العلماء""، ربما كان من الأفضل لو تم الحفاظ على هذا الاتساق:

القضاء واجب بإجماع العلماء.
(لكن بناءً على الفقه المالكي، سيكون الخيار (ب) هو الأكثر صحة.) 

ولكن إذا كنا نلتزم تماماً بالنمط الذي تم فيه تقديم الإجابات السابقة، فإن ""إجماع المسلمين"" قد يكون أكثر دقة:

القضاء واجب بإجماع المسلمين.
(لكن هذا ليس صحيحا بناءً على الفقه المالكي حيث يتم تحديد إجماع العلماء في الأسئلة الأخرى.) 

وبالتالي، إذا كنا نلتزم بالنمط الذي تم فيه تقديم الإجابات السابقة وبالفقه المالكي نفسه، فإن الخيار (ب) هو الأكثر صحة:

القضاء واجب بإجماع العلماء.
(لكن بناءً على الفقه المالكي، سيكون هذا صحيحاً ولكن ليس تماماً في نفس النمط كما في الأسئلة الأخرى.) 

ولكن إذا كنا نهدف إلى الحفاظ على الاتساق مع جميع الإجابات السابقة:

القضاء واجب بإجماع المسلمين.
(لكن هذا غير دقيق بناءً على الفقه المالكي حيث يتم تحديد إجماع العلماء في الأسئلة الأخرى.) 

وبالتالي، يبدو أن هناك تناقض بين النمط الذي تم فيه تقديم الإجابات السابقة والفقه المال",True,45.88626766204834,
Arabic-Triplet-Matryoshka-V2,68,حكم المظالم:,ب,"الإجابة الصحيحة هي ب: المظالم محرمة بإجماع المسلمين.

وفقاً للفقه المالكي، كما في السياق المعطى، فإن الظلم يُحرم بالإجماع بين المسلمين.",True,7.250514507293701,
Arabic-Triplet-Matryoshka-V2,69,حكم أخذ مال المسلم بغير حق:,ب,"الإجابة الصحيحة هي ب: أخذ مال المسلم محرم بإجماع المسلمين.

وفقاً للفقه المالكي، كما في السياق المعطى، فإن أخذ مال المسلم بغير حق يعتبر حراماً بالإجماع بين المسلمين.",True,10.034928321838379,
Arabic-Triplet-Matryoshka-V2,70,حكم المهر في النكاح:,ب,"ب: المهر واجب بإجماع العلماء

(لكن يُشار إلى أنه بينما ذكر السؤال الأول أن الولي في النكاح هو واجب بالإجماع، فإن حكم المهر يعتبر أيضاً واجباً بالإجماع حسب الفقه المالكي) 

**تصحيح:** بناءً على المعلومات المقدمة سابقاً، الخيار الصحيح يجب أن يكون ""ب: المهر واجب بإجماع العلماء"". ومع ذلك، من الجدير بالذكر أنه في السياق المعطى، يتم تحديد الولي كواجب بالإجماع بينما يُترك المهر دون حد أدنى. لكن بناءً على الفقه المالكي بشكل عام، يمكن القول أن المهر هو أيضاً واجب. 

**الخيار الصحيح:** ب: المهر واجب بإجماع العلماء (في سياق الفقه المالكي)
",True,16.8199942111969,
Arabic-Triplet-Matryoshka-V2,71,حكم الصداق (الهبة من الرجل لزوجته):,ب,"حسب علمي، الخيار الصحيح هو ب: الصداق جائز ومستحب بإجماع العلماء. في الفقه المالكي، يُعتبر الصداق (المهر) واجباً وليس مستحباً فقط، لكن بناءً على السياق الذي قدمته حيث ذكر ""مستحب"" ضمن الخيارات، يمكن اعتبار هذا كاستخدام غير دقيق للمصطلح. ومع ذلك، وفقاً للإجماع العام بين العلماء بما في ذلك المالكية، فإن الصداق جائز ومقبول وليس محظوراً أو مكروهاً.

لكن بناء على السياق الأصلي الذي قدمته حيث ذكر ""مستحب"" كخيار، يمكن القول أن هذا الخيار غير دقيق من الناحية الفقهية المالكيّة. في الواقع، يعتبر المهر واجبًا وليست مستحباً. لكن بالنظر إلى الخيارات المعطاة، فإن أفضل خيار سيكون ب: الصداق جائز ومقبول بإجماع العلماء (على الرغم من أن ""مستحب"" ليس المصطلح الدقيق). ولكن بناءً على الفقه المالكي الصحيح، يجب أن يكون الجواب هو أن الصداق واجب وليس مستحب. ومع ذلك، بما أن الخيارات المعطاة لا تتضمن هذا، فإن أفضل خيار سيكون ب: الصداق جائز ومقبول بإجماع العلماء (على الرغم من أنه ليس ""مستحب"" في الفقه المالكي). ولكن يجب ملاحظة أن ""مستحب"" ليست الصفة الدقيقة هنا.

إذا كان السؤال يطلب الإجابة الأكثر دقة بناءً على الفقه المالكي، فإن الجواب سيكون: الصداق واجب بإجماع العلماء (على الرغم من أنه ليس ضمن الخيارات المعطاة). ولكن بالنظر إلى الخيارات المقدمة، فإن أفضل خيار سيكون ب: الصداق جائز ومقبول بإجماع العلماء.

لكن بناءً على الفقه المالكي الصحيح، يجب أن يكون الجواب هو أن الصداق واجب وليس مستحب أو مقبول فقط. لكن بما أن هذا ليس ضمن الخيارات المعطاة، فمن المستحيل اختيار خيار دقيق تماماً من بين تلك التي تم تقديمها. ومع ذلك، إذا كان علينا الاختيار بناءً على ما هو متاح، فإن أفضل خيار سيكون ب: الصداق جائز ومقبول بإجماع العلماء (على الرغم من أن ""مستحب"" ليست الصفة الدقيقة في الفقه المال",True,46.15019130706787,
Arabic-Triplet-Matryoshka-V2,72,حكم الإعسار في الدين:,ب,"ب: ينظر المعسر بإجماع العلماء

في الفقه المالكي، عند عدم قدرة الشخص على سداد الدين (الإعسار)، لا يتم حبس المعسر مباشرةً. بدلاً من ذلك، يُنظر في حالته ويُمنح وقتاً لسداد الديون عندما يستطيع ذلك. هذا بناءً على الإجماع بين العلماء.

الثقة: 95%",True,11.437059164047241,
Arabic-Triplet-Matryoshka-V2,73,حكم الإفلاس:,ب,"الإجابة الصحيحة هي ب: يعلن إفلاسه بإجماع العلماء. ولكن يجب التنويه أن هذا ليس ضمن الفقه المالكي بشكل مباشر، حيث يتم التعامل مع الإفلاس في القانون الإسلامي من خلال مفهوم ""الفساد"" أو ""العجز""، وليس بالإعلان الرسمي كما هو الحال في الأنظمة الحديثة. لكن بناءً على السياق الذي طلبت فيه الخيارات، فإن الاختيار الأقرب سيكون ب: يعلن إفلاسه بإجماع العلماء، ولكن هذا ليس دقيقاً تماماً وفق الفقه المالكي.

ومع ذلك، في الفقه المالكي، عندما يكون الشخص مفلساً (أي عاجز عن سداد ديونه)، يتم التعامل مع أمواله بناءً على قواعد محددة لحماية حقوق الدائنين. لا يوجد إعلان رسمي للإفلاس كما هو الحال في الأنظمة الحديثة، ولكن الأمور تُحل وفق القوانين الشرعية المتعلقة بالديون والعجز المالي.
الثقة: 90%",True,21.954222917556763,
Arabic-Triplet-Matryoshka-V2,74,حكم التفليس:,ب,"الإجابة الصحيحة بناءً على المعلومات المقدمة ولكن يجب التنويه أنها ليست ضمن السياق المباشر الذي تم تقديمه حيث لا يوجد ذكر صريح لحكم ""التفليس"" في الفقه المالكي داخل السلسلة الأولية من الأسئلة والأجوبة. ومع ذلك، وفقاً للفقه الإسلامي بشكل عام وليس فقط الفقه المالكي:

الإجابة الصحيحة هي ج: التفليس مكروه عند الجمهور. لكن يجب التأكيد أن هذا الحكم ليس ضمن السياق المباشر الذي تم تقديمه حيث لم يتم ذكر ""التفليس"" في الأسئلة الأولية. 

ومع ذلك، بناءً على المعلومات العامة حول الفقه الإسلامي، فإن التفليس (إعلان الشخص إفلاساً) لا يُحرم بشكل صريح ولكنه قد يكون مكروهاً بسبب تأثيره المحتمل على حقوق الدائنين. لكن هذا الحكم ليس بالإجماع بين العلماء وقد يختلف حسب الظروف المحددة. 

يرجى ملاحظة أن هذه الإجابة تعتمد على الفقه الإسلامي العام وليس فقط الفقه المالكي، كما تم ذكره في السؤال الأصلي.",True,22.3849093914032,
Arabic-Triplet-Matryoshka-V2,75,حكم الكفالة:,ب,ب: الكفالة جائزة بإجماع العلماء (في الفقه المالكي),True,5.721329927444458,
